一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
医院管理问题,医疗废物处理,未对医疗污水进行严格消毒即排放,《医疗废物管理条例》第四十七条第（五）项,"医疗卫生机构、医疗废物集中处置单位有下列情形之一的，由县级以上地方人民政府卫生行政主管部门或者环境保护行政主管部门按照各自的职责责令限期改正，给予警告，并处5000元以上1万元以下的罚款；逾期不改正的，处1万元以上3万元以下的罚款；造成传染病传播或者环境污染事故的，由原发证部门暂扣或者吊销执业许可证件或者经营许可证件；构成犯罪的，依法追究刑事责任：
（一）在运送过程中丢弃医疗废物，在非贮存地点倾倒、堆放医疗废物或者将医疗废物混入其他废物和生活垃圾的；
（二）未执行危险废物转移联单管理制度的；
（三）将医疗废物交给未取得经营许可证的单位或者个人收集、运送、贮存、处置的；
（四）对医疗废物的处置不符合国家规定的环境保护、卫生标准、规范的；
（五）【未按照本条例的规定对污水、传染病病人或者疑似传染病病人的排泄物，进行严格消毒，或者未达到国家规定的排放标准，排入污水处理系统的】；
（六）对收治的传染病病人或者疑似传染病病人产生的生活垃圾，未按照医疗废物进行管理和处置的。","违法事实：该单位体检中心对外开展人员体检。在体检过程中医务人员洗手、清洗胃镜、口腔、妇科等诊疗器械产生污水。该体检中心没有设置污水处理消毒设施，2021年8月前污水不消毒就排放到市政污水管道。该单位积极整改，从2021年9月起，对体检中心产生的污水进行消毒，并每日进行余氯检测。张轶男提供了医疗机构执业许可证复印件1份、授权委托书1份、法定代表人身份证复印件1份、整改报告1份、整改后污水消毒并进行余氯检测照片打印件1份、体检中心污水质量检测表复印件1份。当事人在2021年8月前未对体检中心产生医疗污水严格消毒后排放。该行为违反了《医疗废物管理条例》第二十条的规定，现依据《医疗废物管理条例》第四十七条第（五）项，同时参照《浙江省卫生行政处罚自由裁量标准》“未按照规定对污水、传染病病人或者疑似传染病病人的排泄物进行严格消毒或者未达到国家规定的排放标准排入医疗卫生机构内的污水处理系统且有1项指标不合格的，一般情形，属于较轻违法程度，裁量幅度为：警告；罚款5000元以上6500元以下”的规定
处罚依据：《医疗废物管理条例》第四十七条第（五）项
处罚决定：对你单位处警告；罚款人民币5100元。",未对污水、传染病病人或者疑似传染病病人的排泄物，进行严格消毒，或者未达到国家规定的排放标准，排入污水处理系统,责令改正|警告|罚款|吊销许可证|追究刑事责任,并处5000元以上1万元以下的罚款；逾期不改正的，处1万元以上3万元以下的罚款,【污染环境罪】,《中华人民共和国刑法》第三百三十八条,"【违反国家规定，排放、倾倒或者处置有放射性的废物、含传染病病原体的废物、有毒物质或者其他有害物质，严重污染环境的】，处三年以下有期徒刑或者拘役，并处或者单处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金；有下列情形之一的，处七年以上有期徒刑，并处罚金：
　　（一）在饮用水水源保护区、自然保护地核心保护区等依法确定的重点保护区域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（二）向国家确定的重要江河、湖泊水域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（三）致使大量永久基本农田基本功能丧失或者遭受永久性破坏的；
　　（四）致使多人重伤、严重疾病，或者致人严重残疾、死亡的。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
医院管理问题,医疗废物处理,未达到国家规定的排放标准将污水排入污水处理系统,《医疗废物管理条例》第四十七条第（五）项,"医疗卫生机构、医疗废物集中处置单位有下列情形之一的，由县级以上地方人民政府卫生行政主管部门或者环境保护行政主管部门按照各自的职责责令限期改正，给予警告，并处5000元以上1万元以下的罚款；逾期不改正的，处1万元以上3万元以下的罚款；造成传染病传播或者环境污染事故的，由原发证部门暂扣或者吊销执业许可证件或者经营许可证件；构成犯罪的，依法追究刑事责任：
（一）在运送过程中丢弃医疗废物，在非贮存地点倾倒、堆放医疗废物或者将医疗废物混入其他废物和生活垃圾的；
（二）未执行危险废物转移联单管理制度的；
（三）将医疗废物交给未取得经营许可证的单位或者个人收集、运送、贮存、处置的；
（四）对医疗废物的处置不符合国家规定的环境保护、卫生标准、规范的；
（五）【未按照本条例的规定对污水、传染病病人或者疑似传染病病人的排泄物，进行严格消毒，或者未达到国家规定的排放标准，排入污水处理系统的】；
（六）对收治的传染病病人或者疑似传染病病人产生的生活垃圾，未按照医疗废物进行管理和处置的。","违法事实：你单位样品编号2021等等-18污水处理站的医院污水（处理后）粪大肠菌群为＞16000MPN/L，不符合《医疗机构水污染物排放标准》（GB18466-2005）“粪大肠菌群≤5000MPN/L”的要求该行为违反了《医疗废物管理条例》第二十条的规定
处罚依据：《医疗废物管理条例》第四十七条第（五）项之规定
处罚决定：对你单位处警告；罚款人民币5000元。",未对污水、传染病病人或者疑似传染病病人的排泄物，进行严格消毒，或者未达到国家规定的排放标准，排入污水处理系统,责令改正|警告|罚款|吊销许可证|追究刑事责任,并处5000元以上1万元以下的罚款；逾期不改正的，处1万元以上3万元以下的罚款,【污染环境罪】,《中华人民共和国刑法》第三百三十八条,"【违反国家规定，排放、倾倒或者处置有放射性的废物、含传染病病原体的废物、有毒物质或者其他有害物质，严重污染环境的】，处三年以下有期徒刑或者拘役，并处或者单处罚金；情节严重的，处三年以上七年以下有期徒刑，并处罚金；有下列情形之一的，处七年以上有期徒刑，并处罚金：
　　（一）在饮用水水源保护区、自然保护地核心保护区等依法确定的重点保护区域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（二）向国家确定的重要江河、湖泊水域排放、倾倒、处置有放射性的废物、含传染病病原体的废物、有毒物质，情节特别严重的；
　　（三）致使大量永久基本农田基本功能丧失或者遭受永久性破坏的；
　　（四）致使多人重伤、严重疾病，或者致人严重残疾、死亡的。
　　有前款行为，同时构成其他犯罪的，依照处罚较重的规定定罪处罚。"
其他机构管理问题,职业病防治,未按照规定组织劳动者进行在岗期间职业健康检查,《中华人民共和国职业病防治法》第七十一条第（四）项,"用人单位违反本法规定，有下列行为之一的，由卫生行政部门责令限期改正，给予警告，可以并处五万元以上十万元以下的罚款：
（一）未按照规定及时、如实向卫生行政部门申报产生职业病危害的项目的；
（二）未实施由专人负责的职业病危害因素日常监测，或者监测系统不能正常监测的；
（三）订立或者变更劳动合同时，未告知劳动者职业病危害真实情况的；
（四）【未按照规定组织职业健康检查、建立职业健康监护档案或者未将检查结果书面告知劳动者的】；
（五）未依照本法规定在劳动者离开用人单位时提供职业健康监护档案复印件的。","违法事实：现已查明你单位未按照规定组织张某某等17名劳动者进行在岗期间职业健康检查。你单位未按照规定组织张某等17名劳动者进行在岗期间职业健康检查的行为违反了《中华人民共和国职业病防治法》第三十五条第一款的规定
处罚依据：《中华人民共和国职业病防治法》第七十一条第(四)项之规定
处罚决定：对你单位处警告；罚款人民币68500元。",未按照规定组织职业健康检查、建立职业健康监护档案或者未将检查结果书面告知劳动者,责令改正|警告|罚款,可以并处五万元以上十万元以下的罚款,暂无,,
其他机构管理问题,职业病防治,未按照规定对工作场所进行职业病危害因素检测、评价,《中华人民共和国职业病防治法》第七十二条第（四）项|《中华人民共和国职业病防治法》第六十九条第（五）项,"用人单位违反本法规定，有下列行为之一的，由卫生行政部门给予警告，责令限期改正，逾期不改正的，处五万元以上二十万元以下的罚款；情节严重的，责令停止产生职业病危害的作业，或者提请有关人民政府按照国务院规定的权限责令关闭：
（一）工作场所职业病危害因素的强度或者浓度超过国家职业卫生标准的；
（二）未提供职业病防护设施和个人使用的职业病防护用品，或者提供的职业病防护设施和个人使用的职业病防护用品不符合国家职业卫生标准和卫生要求的；
（三）对职业病防护设备、应急救援设施和个人使用的职业病防护用品未按照规定进行维护、检修、检测，或者不能保持正常运行、使用状态的；
（四）【未按照规定对工作场所职业病危害因素进行检测、评价的】；
（五）工作场所职业病危害因素经治理仍然达不到国家职业卫生标准和卫生要求时，未停止存在职业病危害因素的作业的；
（六）未按照规定安排职业病病人、疑似职业病病人进行诊治的；
（七）发生或者可能发生急性职业病危害事故时，未立即采取应急救援和控制措施或者未按照规定及时报告的；
（八）未按照规定在产生严重职业病危害的作业岗位醒目位置设置警示标识和中文警示说明的；
（九）拒绝职业卫生监督管理部门监督检查的；
（十）隐瞒、伪造、篡改、毁损职业健康监护档案、工作场所职业病危害因素检测评价结果等相关资料，或者拒不提供职业病诊断、鉴定所需资料的；
（十一）未按照规定承担职业病诊断、鉴定费用和职业病病人的医疗、生活保障费用的。
|建设单位违反本法规定，有下列行为之一的，由卫生行政部门给予警告，责令限期改正；逾期不改正的，处十万元以上五十万元以下的罚款；情节严重的，责令停止产生职业病危害的作业，或者提请有关人民政府按照国务院规定的权限责令停建、关闭：
（一）未按照规定进行职业病危害预评价的；
（二）医疗机构可能产生放射性职业病危害的建设项目未按照规定提交放射性职业病危害预评价报告，或者放射性职业病危害预评价报告未经卫生行政部门审核同意，开工建设的；
（三）建设项目的职业病防护设施未按照规定与主体工程同时设计、同时施工、同时投入生产和使用的；
（四）建设项目的职业病防护设施设计不符合国家职业卫生标准和卫生要求，或者医疗机构放射性职业病危害严重的建设项目的防护设施设计未经卫生行政部门审查同意擅自施工的；
（五）【未按照规定对职业病防护设施进行职业病危害控制效果评价的】；
（六）建设项目竣工投入生产和使用前，职业病防护设施未按照规定验收合格的。","违法事实：现已查明，当事人未按照规定对工作场所职业病危害因素进行检测、评价；未按照规定对职业病防护设施进行职业病危害控制效果评价。你单位未按照规定对工作场所进行职业病危害因素检测、评价等案，违反了《中华人民共和国职业病防治法》第二十六条第二款、《中华人民共和国职业病防治法》第十八条第三款
处罚依据：《中华人民共和国职业病防治法》第七十二条第(四)项、《中华人民共和国职业病防治法》第六十九条第(五)项之规定
处罚决定：对你单位处警告。",未按照规定对工作场所职业病危害因素，以及职业病防护设施进行职业病危害控制效果评价,责令改正|罚款|责令停止作业|责令关停,对用人单位处五万元以上二十万元以下的罚款|对建设单位处十万元以上五十万元以下的罚款,暂无,,
其他机构管理问题,职业病防治,安排未经上岗前职业健康检查的劳动者从事接触职业病危害的作业,《中华人民共和国职业病防治法》第七十五条第（七）项,"违反本法规定，有下列情形之一的，由卫生行政部门责令限期治理，并处五万元以上三十万元以下的罚款；情节严重的，责令停止产生职业病危害的作业，或者提请有关人民政府按照国务院规定的权限责令关闭：
（一）隐瞒技术、工艺、设备、材料所产生的职业病危害而采用的；
（二）隐瞒本单位职业卫生真实情况的；
（三）可能发生急性职业损伤的有毒、有害工作场所、放射工作场所或者放射性同位素的运输、贮存不符合本法第二十五条规定的；
（四）使用国家明令禁止使用的可能产生职业病危害的设备或者材料的；
（五）将产生职业病危害的作业转移给没有职业病防护条件的单位和个人，或者没有职业病防护条件的单位和个人接受产生职业病危害的作业的；
（六）擅自拆除、停止使用职业病防护设备或者应急救援设施的；
（七）【安排未经职业健康检查的劳动者、有职业禁忌的劳动者、未成年工或者孕期、哺乳期女职工从事接触职业病危害的作业或者禁忌作业的】；
（八）违章指挥和强令劳动者进行没有职业病防护措施的作业的","违法事实：你单位构件装配作业,设有拼板、装配岗位，包括电焊、辅助、普工等工种，工作中存在电焊烟尘、噪声等职业病危害因素，生产场所内设置有职业病防护设施,劳动者现场作业时均由你加工场进行现场管理。同时，你加工场制定了职业卫生相关制度，告知了劳动者岗位中存在的职业病危害因素。经调查查明：你加工场存在安排未经上岗前职业健康检查的张某某等8 名劳动者从事接触职业病危害作业的事实。你加工场安排未经上岗前职业健康检查的张某某等8名劳动者从事接触职业病危害的作业的行为违反了《中华人民共和国职业病防治法》第三十五条第二款的规定
处罚依据：《中华人民共和国职业病防治法》第七十五条第(七)项之规定
处罚决定：对你单位处罚款人民币70000元。
|违法事实：你单位存在安排未经上岗前职业健康检查的劳动者蔡某某从事接触职业病危害作业、未按规定组织劳动者郑某某进行在岗期间职业健康检查、未按照规定对工业探伤工作场所进行职业病危害因素检测评价的行为。同时查明，案发后你单位积极整改，已安排劳动者郑某某进行了在岗期间职业健康检查，与浙江某公司签订了放射卫生检测与评价技术服务委托书及技术服务合同。你单位的行为违反了《中华人民共和国职业病防治法》第三十五条第一款、第二款、《中华人民共和国职业病防治法》第二十六条第二款，已构成违法。
处罚依据：《中华人民共和国职业病防治法》第七十五条第(七)项之规定
处罚决定：对你单位处罚款人民币75000元。",安排未经职业健康检查的劳动者、有职业禁忌的劳动者、未成年工或者孕期、哺乳期女职工从事接触职业病危害的作业或者禁忌作业,责令改正|罚款|责令停止作业|责令关停,并处五万元以上三十万元以下的罚款,暂无,,
其他机构管理问题,职业病防治,未按规定落实职业健康监护制度,《用人单位职业健康监护监督管理办法》第二十六条第（一）项,"用人单位有下列行为之一的，给予警告，责令限期改正，可以并处3万元以下的罚款：
（一）【未建立或者落实职业健康监护制度的】；
（二）未按照规定制定职业健康监护计划和落实专项经费的；
（三）弄虚作假，指使他人冒名顶替参加职业健康检查的；
（四）未如实提供职业健康检查所需要的文件、资料的；
（五）未根据职业健康检查情况采取相应措施的；
（六）不承担职业健康检查费用的。","违法事实：你单位未按规定落实职业健康监护制度；建设项目未按规定进行职业病危害预评价；发现职业病病人未及时向所在地卫生行政部门报告。你单位未按规定落实职业健康监护制度的行为，违反了《用人单位职业健康监护监督管理办法》第四条的规定
处罚依据：《用人单位职业健康监护监督管理办法》第二十六条第（一）项之规定
处罚决定：对你单位处警告；罚款人民币20000元。",用人单位未建立或者落实职业健康监护制度,警告|责令改正|罚款,可以并处3万元以下的罚款,暂无,,
其他机构管理问题,职业病防治,未能提供职业健康检查复查资料,《用人单位职业健康监护监督管理办法》第二十六条第（五）项,"用人单位有下列行为之一的，给予警告，责令限期改正，可以并处3万元以下的罚款：
（一）未建立或者落实职业健康监护制度的；
（二）未按照规定制定职业健康监护计划和落实专项经费的；
（三）弄虚作假，指使他人冒名顶替参加职业健康检查的；
（四）未如实提供职业健康检查所需要的文件、资料的；
（五）【未根据职业健康检查情况采取相应措施的】；
（六）不承担职业健康检查费用的。","违法事实：你单位在正常生产中设有打磨、制芯、清砂、工业探伤等岗位，存在矽尘、噪声、Ｘ射线等职业病危害因素；你单位提供了劳动者杨某某、杨某某的职业健康检查表，处理意见为两周内来院复查电测听，你单位未能提供职业健康检查复查资料；你单位未能提供向卫生行政部门申报存在Ｘ射线的职业病危害项目的资料；你单位未能提供存在Ｘ射线的工业探伤工作场所职业病危害因素检测、评价资料。你单位未根据职业健康检查情况采取相应措施；未按照规定如实向卫生行政部门申报产生职业病危害的项目；未按规定对工业探伤工作场所进行职业病危害因素检测、评价。你单位未根据职业健康检查情况采取相应措施的行为违反了《用人单位职业健康监护监督管理办法》第十七条第(三)项的规定
处罚依据：《用人单位职业健康监护监督管理办法》第二十六条第（五）项之规定
处罚决定：对你单位处警告；罚款人民币3000元。
|违法事实：你单位的体检结论与处理意见有4名劳动者需要在二周内复查，但未查询到你单位的职业健康检查复查报告。你单位对需要复查的熊某、张某、李某、李某某等4名劳动者未按照职业健康检查机构要求的时间安排复查。该行为违反了《用人单位职业健康监护监督管理办法》第十七条第(三)项的规定
处罚依据：《用人单位职业健康监护监督管理办法》第二十六条第(五)项之规定
处罚决定：对你单位处警告；罚款人民币3000元。",用人单位未根据职业健康检查情况采取相应措施,警告|责令改正|罚款,可以并处3万元以下的罚款,暂无,,
其他机构管理问题,职业卫生技术服务,出具职业病危害检测虚假证明文件,《职业卫生技术服务机构管理办法》第四十二条第（三）项,"职业卫生技术服务机构有下列行为之一的，由县级以上地方卫生健康主管部门责令立即停止违法行为，给予警告，没收违法所得；违法所得五千元以上的，并处违法所得二倍以上五倍以下的罚款；没有违法所得或者违法所得不足五千元的，并处五千元以上二万元以下的罚款；情节严重的，由原资质认可机关取消其资质认可；对直接负责的主管人员和其他责任人员，依法给予降级、撤职或者开除的处分；构成犯罪的，依法追究刑事责任：
（一）超出资质认可范围从事职业卫生技术服务的；
（二）未按照《职业病防治法》的规定履行法定职责的；
（三）【出具虚假证明文件的】。","违法事实：现已查明当事人在开展某公司工作场所职业病危害因素定期检测时，出具了虚假证明文件；当事人未按规定在网上公开职业卫生技术报告相关信息；当事人未在2021年组织许某某接受继续教育培训。以上行为违反了《中华人民共和国职业病防治法》第二十六条第三款、《职业卫生技术服务机构管理办法》第二十九条第(二)项、《职业卫生技术服务机构管理办法》第三十一条第三款、《职业卫生技术服务机构管理办法》第二十三条第二款
处罚依据：《中华人民共和国职业病防治法》第八十条第（三）项、《职业卫生技术服务机构管理办法》第四十二条第(三)项、《职业卫生技术服务机构管理办法》第四十三条第(三)项、《中华人民共和国行政处罚法》第三十三条第一款处罚
处罚决定：对你单位处警告；没收违法所得6000元；罚款人民币26000元
|违法事实：现已查明：当事人在开展某公司工作场所职业病危害因素定期检测时，出具了虚假证明文件。
以上行为违反了《职业卫生技术服务机构管理办法》第二十九条第(二)项的规定。
处罚依据：《职业卫生技术服务机构管理办法》第四十五条第(三)项之规定
处罚决定：对你单位处警告；罚款人民币2000元。",职业卫生技术服务机构出具虚假或者失实的职业卫生技术报告,责令停止|警告|没收违法所得|罚款|取消资质认可|处分责任人|追究刑事责任,违法所得五千元以上的，并处违法所得二倍以上五倍以下的罚款；没有违法所得或者违法所得不足五千元的，并处五千元以上二万元以下的罚款,【提供虚假证明文件罪】,《中华人民共和国刑法》第二百二十九条,"【承担资产评估、验资、验证、会计、审计、法律服务、保荐、安全评价、环境影响评价、环境监测等职责的中介组织的人员故意提供虚假证明文件，情节严重的】，处五年以下有期徒刑或者拘役，并处罚金；有下列情形之一的，处五年以上十年以下有期徒刑，并处罚金：
（一）提供与证券发行相关的虚假的资产评估、会计、审计、法律服务、保荐等证明文件，情节特别严重的；
（二）提供与重大资产交易相关的虚假的资产评估、会计、审计等证明文件，情节特别严重的；
（三）在涉及公共安全的重大工程、项目中提供虚假的安全评价、环境影响评价等证明文件，致使公共财产、国家和人民利益遭受特别重大损失的。
有前款行为，同时索取他人财物或者非法收受他人财物构成犯罪的，依照处罚较重的规定定罪处罚。
第一款规定的人员，严重不负责任，出具的证明文件有重大失实，造成严重后果的，处三年以下有期徒刑或者拘役，并处或者单处罚金。"
其他机构管理问题,职业卫生技术服务,未按照标准规范开展职业卫生技术服务,《职业卫生技术服务机构管理办法》第四十四条第（一）项,"职业卫生技术服务机构有下列情形之一的，由县级以上地方卫生健康主管部门责令改正，给予警告，可以并处三万元以下罚款：
（一）【未按标准规范开展职业卫生技术服务，或者擅自更改、简化服务程序和相关内容】；
（二）未按规定实施委托检测的；
（三）转包职业卫生技术服务项目的；
（四）未按规定以书面形式与用人单位明确技术服务内容、范围以及双方责任的；
（五）使用非本机构专业技术人员从事职业卫生技术服务活动的；
（六）安排未达到技术评审考核评估要求的专业技术人员参与职业卫生技术服务的。","违法事实：现已查明你单位存在未按照标准规范开展职业卫生技术服务、未按规定在网上公开职业卫生技术报告相关信息的行为。你单位未按照标准规范开展职业卫生技术服务等行为违反了《职业卫生技术服务机构管理办法》第三十一条第三款、《职业卫生技术服务机构管理办法》第二十四条
处罚依据：《职业卫生技术服务机构管理办法》第四十四条第(一)项、《职业卫生技术服务机构管理办法》第四十三条第(三)项之规定
处罚决定：对你单位处警告；罚款人民币13000.00元。
|违法事实：现已查明：当事人开展某公司职业病危害因素定期检测项目时，在现场调查时未全面调查防护设施及运行情况；现场采样时未优先采用个体采样或长时间采样；现场采样未记录职业病防护设施运行情况。以上行为违反了《职业卫生技术服务机构管理办法》第二十四条的规定
处罚依据：《职业卫生技术服务机构管理办法》第四十四条第(一)项之规定
处罚决定：对你单位处警告；罚款人民币2000.00元。",未按标准规范开展职业卫生技术服务，或者擅自更改、简化服务程序和相关内容,责令改正|警告|罚款,可以并处三万元以下罚款,暂无,,
其他机构管理问题,职业卫生技术服务,未对存在职业病危害的工作场所进行检测评价,《职业卫生技术服务机构管理办法》第四十四条第（四）项,"职业卫生技术服务机构有下列情形之一的，由县级以上地方卫生健康主管部门责令改正，给予警告，可以并处三万元以下罚款：
（一）未按标准规范开展职业卫生技术服务，或者擅自更改、简化服务程序和相关内容；
（二）未按规定实施委托检测的；
（三）转包职业卫生技术服务项目的；
（四）【未按规定以书面形式与用人单位明确技术服务内容、范围以及双方责任的】；
（五）使用非本机构专业技术人员从事职业卫生技术服务活动的；
（六）安排未达到技术评审考核评估要求的专业技术人员参与职业卫生技术服务的。","违法事实：你单位在正常生产中设有工业探伤，存在Ｘ射线职业病危害因素。该公司提供了由你单位于2022年3月出具的编号为H等等0的定期检测报告，报告中对Ｘ射线职业病危害因素进行了识别，但未对存在Ｘ射线的工业探伤工作场所进行职业病危害因素检测与评价。你单位涉嫌未按规定以书面形式与用人单位明确技术服务内容、范围以及双方责任为由立案调查。现经调查后查明：你单位在与用人单位签订服务合同时，未拒绝用人单位提出的不进行放射工作场所检测的要求，未对工业探伤工作场所进行检测评价。你单位在与用人单位签订服务合同时，未拒绝用人单位提出的不进行放射工作场所检测的要求，未对工业探伤工作场所进行检测评价的行为违反了《职业卫生技术服务机构管理办法》第二十八条第二款的规定
处罚依据：《职业卫生技术服务机构管理办法》第四十四条第(四)项之规定
处罚决定：对你单位处警告；罚款人民币5000元。",未按规定以书面形式与用人单位明确技术服务内容、范围以及双方责任,责令改正|警告|罚款,可以并处三万元以下罚款,暂无,,
药物管理问题,药物管理,未按照规定审核、调剂抗菌药物处方,《抗菌药物临床应用管理办法》第二十四条|《抗菌药物临床应用管理办法》第五十三条,"【具有高级专业技术职务任职资格的医师，可授予特殊使用级抗菌药物处方权；具有中级以上专业技术职务任职资格的医师，可授予限制使用级抗菌药物处方权；具有初级专业技术职务任职资格的医师，在乡、民族乡、镇、村的医疗机构独立从事一般执业活动的执业助理医师以及乡村医生，可授予非限制使用级抗菌药物处方权。药师经培训并考核合格后，方可获得抗菌药物调剂资格。】
二级以上医院应当定期对医师和药师进行抗菌药物临床应用知识和规范化管理的培训。医师经本机构培训并考核合格后，方可获得相应的处方权。
其他医疗机构依法享有处方权的医师、乡村医生和从事处方调剂工作的药师，由县级以上地方卫生行政部门组织相关培训、考核。经考核合格的，授予相应的抗菌药物处方权或者抗菌药物调剂资格。
|药师有下列情形之一的，由县级以上卫生行政部门责令限期改正，给予警告；构成犯罪的，依法追究刑事责任：
（一）【未按照规定审核、调剂抗菌药物处方，情节严重的】；
（二）未按照规定私自增加抗菌药物品种或者品规的；
（三）违反本办法其他规定的。","违法事实：你在某健康管理有限公司某中西医结合诊所，未取得抗菌药物调剂资格，对一张写有静脉输注“注射用氨曲南”的处方进行发药。你违反抗菌药物临床应用管理规定的行为，违反了《抗菌药物临床应用管理办法》第二十四条第一款、第三款的规定
处罚依据：《抗菌药物临床应用管理办法》第五十三条之规定
处罚决定：对你作出警告。",违反抗菌药物临床应用管理规定,责令改正|警告|追究刑事责任,暂无,【非法行医罪】,《中华人民共和国刑法》第三百三十六条,【未取得医生执业资格的人非法行医】，情节严重的，处三年以下有期徒刑、拘役或者管制，并处或者单处罚金；严重损害就诊人身体健康的，处三年以上十年以下有期徒刑，并处罚金；造成就诊人死亡的，处十年以上有期徒刑，并处罚金。
药物管理问题,药物管理,未依照规定购买、储存麻醉药品和第一类精神药,《麻醉药品和精神药品管理条例》第七十二条第（一）项,"取得印鉴卡的医疗机构违反本条例的规定，有下列情形之一的，由设区的市级人民政府卫生主管部门责令限期改正，给予警告；逾期不改正的，处5000元以上1万元以下的罚款；情节严重的，吊销其印鉴卡；对直接负责的主管人员和其他直接责任人员，依法给予降级、撤职、开除的处分：
（一）【未依照规定购买、储存麻醉药品和第一类精神药品的】；
（二）未依照规定保存麻醉药品和精神药品专用处方，或者未依照规定进行处方专册登记的；
（三）未依照规定报告麻醉药品和精神药品的进货、库存、使用数量的；
（四）紧急借用麻醉药品和第一类精神药品后未备案的；
（五）未依照规定销毁麻醉药品和精神药品的。","违法事实：你单位有下列违法行为：麻醉药品和第一类精神药品储存未实行双人双锁管理。上述行为已违反了《麻醉药品和精神药品管理条例》第四十七条之规定。
处罚依据：《麻醉药品和精神药品管理条例》第七十二条第一项之规定
处罚决定：对你单位处警告，同时责令立即改正违法行为。",取得印鉴卡的医疗机构未依照规定购买、储存麻醉药品和第一类精神药品,责令改正|警告|罚款|吊销印鉴卡|处分责任人,处5000元以上1万元以下的罚款,暂无,,
托育服务管理问题,托育服务,未取得托育机构备案开展托育服务,《中华人民共和国人口与计划生育法》第四十一条第一款,"【托育机构违反托育服务相关标准和规范的】，由卫生健康主管部门责令改正，给予警告；拒不改正的，处五千元以上五万元以下的罚款；情节严重的，责令停止托育服务，并处五万元以上十万元以下的罚款。
托育机构有虐待婴幼儿行为的，其直接负责的主管人员和其他直接责任人员终身不得从事婴幼儿照护服务；构成犯罪的，依法追究刑事责任。","违法事实：现已查明，2022年04月,甲托育有限公司未取得托育机构备案回执开展托育服务。当事人的行为违反了《中华人民共和国人口与计划生育法》第二十八条第三款，已构成违法。
处罚依据：《中华人民共和国人口与计划生育法》第四十一条第一款之规定
处罚决定：对你单位处警告。
|违法事实：乙公司未取得托育机构备案回执开展托育服务，案发后积极采取整改行为。当事人的行为违反了《中华人民共和国人口与计划生育法》第二十八条第三款，已构成违法。
处罚依据：现依据《中华人民共和国人口与计划生育法》第四十一条第一款。
处罚决定：处警告。",托育机构违反托育服务相关标准和规范,责令改正|警告|罚款|责令停止,拒不改正的，处五千元以上五万元以下的罚款；情节严重的，责令停止托育服务，并处五万元以上十万元以下的罚款,暂无,,
托育服务管理问题,托育服务,违反托育服务相关标准和规范开展托育服务,《中华人民共和国人口与计划生育法》第四十一条第一款,"【托育机构违反托育服务相关标准和规范的】，由卫生健康主管部门责令改正，给予警告；拒不改正的，处五千元以上五万元以下的罚款；情节严重的，责令停止托育服务，并处五万元以上十万元以下的罚款。
托育机构有虐待婴幼儿行为的，其直接负责的主管人员和其他直接责任人员终身不得从事婴幼儿照护服务；构成犯罪的，依法追究刑事责任。","违法事实：现已查明当事人收托不符合备案班型年龄要求的婴幼儿（雷某）和未取得入园（托）健康检查合格证明材料的婴幼儿（陈某）入托并为其提供托育服务，在规定期限内改正了违法行为。你单位违反托育服务相关标准和规范开展托育服务的行为违反了《中华人民共和国人口与计划生育法》第二十八条第三款的规定。
处罚依据：《中华人民共和国人口与计划生育法》第四十一条第一款之规定
处罚决定：对你单位处警告。",托育机构违反托育服务相关标准和规范,责令改正|警告|罚款|责令停止,拒不改正的，处五千元以上五万元以下的罚款；情节严重的，责令停止托育服务，并处五万元以上十万元以下的罚款,暂无,,
托育服务管理问题,托育服务,托儿所/幼儿园未按要求配备卫生保健人员,《托儿所幼儿园卫生保健管理办法》第十九条第一款第（一）项,"托幼机构有下列情形之一的，由卫生行政部门责令限期改正，通报批评；逾期不改的，给予警告；情节严重的，由教育行政部门依法给予行政处罚：
（一）【未按要求设立保健室、卫生室或者配备卫生保健人员的】；
（二）聘用未进行健康检查或者健康检查不合格的工作人员的；
（三）未定期组织工作人员健康检查的；
（四）招收未经健康检查或健康检查不合格的儿童入托幼机构的；
（五）未严格按照《托儿所幼儿园卫生保健工作规范》开展卫生保健工作的。
卫生行政部门应当及时将处理结果通报教育行政部门，教育行政部门将其作为托幼机构分级定类管理和质量评估的依据。","违法事实：你单位收托323名儿童仅配备有1名专职卫生保健人员，且在2020年11月收到卫生健康委员会要求“于2021年春季开学前整改”的卫生监督意见书后至2021年3月仍未改正违法行为。你单位未按要求配备卫生保健人员且逾期未改正的行为，违反了《托儿所幼儿园卫生保健管理办法》第十二条的规定
处罚依据：《托儿所幼儿园卫生保健管理办法》第十九条第一款第（一）项之规定
处罚决定：对你单位处警告的行政处罚，并责令你单位六个月内改正。",托幼机构未按要求设立保健室、卫生室或者配备卫生保健人员,责令改正|通报批评|警告,暂无,暂无,,
