一级,二级,情形抽取,法条依据,法条内容,类案,处罚依据,处罚种类,处罚幅度,涉刑风险,刑法依据,刑法内容
危险化学品问题,未定期安全评价,未按规定对安全生产条件定期进行安全评价,《危险化学品安全管理条例》第八十条第一款第（三）项,"生产、储存、使用危险化学品的单位有下列情形之一的，由安全生产监督管理部门责令改正，处5万元以上10万元以下的罚款；拒不改正的，责令停产停业整顿直至由原发证机关吊销其相关许可证件，并由工商行政管理部门责令其办理经营范围变更登记或者吊销其营业执照；有关责任人员构成犯罪的，依法追究刑事责任：
(一)对重复使用的危险化学品包装物、容器，在重复使用前不进行检查的；
(二)未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养的；
(三)【未依照本条例规定对其安全生产条件定期进行安全评价的】；
(四)未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放的；
(五)危险化学品的储存方式、方法或者储存数量不符合国家标准或者国家有关规定的；
(六)危险化学品专用仓库不符合国家标准、行业标准的要求的；
(七)未对危险化学品专用仓库的安全设施、设备定期进行检测、检验的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。","违法事实：2022年2月你公司使用油性油漆、稀释剂、液氧、溶解乙炔、氢气、液氩、二氧化碳（压缩）、混合气（压缩）等危险化学品从事生产锅炉和压力容器。当事人的行为涉嫌未按规定对安全生产条件定期进行安全评价。以上事实违反了《危险化学品安全管理条例》（国务院令第591号）第三十二条及第二十二条第一款
处罚依据：《危险化学品安全管理条例》第八十条第一款第三项之规定
处罚决定：对你单位处罚款80000元",未按规定对安全生产条件定期进行安全评价,责令改正|罚款|责令停业整顿|吊销许可证|追究刑事责任,处5万元以上10万元以下的罚款,【危险作业罪】,《中华人民共和国刑法》第一百三十四条之一,"在生产、作业中违反有关安全管理的规定，有下列情形之一，具有发生重大伤亡事故或者其他严重后果的现实危险的，处一年以下有期徒刑、拘役或者管制：
　　（一）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
　　（二）因存在重大事故隐患被依法责令停产停业、停止施工、停止使用有关设备、设施、场所或者立即采取排除危险的整改措施，而拒不执行的；
　　（三）【涉及安全生产的事项未经依法批准或者许可，擅自从事矿山开采、金属冶炼、建筑施工，以及危险物品生产、经营、储存等高度危险的生产作业活动的】。"
危险化学品问题,未储存在专用仓库,未将危险化学品储存在专用仓库,《危险化学品安全管理条例》第八十条第一款第（四）项,"生产、储存、使用危险化学品的单位有下列情形之一的，由安全生产监督管理部门责令改正，处5万元以上10万元以下的罚款；拒不改正的，责令停产停业整顿直至由原发证机关吊销其相关许可证件，并由工商行政管理部门责令其办理经营范围变更登记或者吊销其营业执照；有关责任人员构成犯罪的，依法追究刑事责任：
(一)对重复使用的危险化学品包装物、容器，在重复使用前不进行检查的；
(二)未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养的；
(三)未依照本条例规定对其安全生产条件定期进行安全评价的；
(四)【未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放的】；
(五)危险化学品的储存方式、方法或者储存数量不符合国家标准或者国家有关规定的；
(六)危险化学品专用仓库不符合国家标准、行业标准的要求的；
(七)未对危险化学品专用仓库的安全设施、设备定期进行检测、检验的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。","违法事实：你单位将危险化学品油性油漆、稀释剂、固化剂储存在原材料仓库（非危险化学品专用仓库）。该企业的上述行为涉嫌未将危险化学品储存在专用仓库。该单位违反了《危险化学品安全管理条例》（国务院令第591号）第二十四条第一款的相关规定。
处罚根据：《危险化学品安全管理条例》第八十条第一款第四项之规定
处罚决定：对你单位处罚款85000元。
|违法事实：2022年05月27日区应急管理局执法人员根据举报情况进行安全检查，发现甲物流有限公司的卸货场地为彩钢搭建，设有普通照明灯，存放有纸板、108H粉胶等物品，其中108H粉胶壹佰桶，每桶壹拾伍公斤，共计壹仟伍佰公斤。经初步调查，该批108H粉胶为乙鞋业有限公司所有，并由该公司采购员存放在该处。涉嫌未将危险化学品储存在专用仓库。执法人员当即对存放在当地共计壹仟伍佰公斤的108H粉胶予以扣押至丙油漆仓储有限公司。抽取样品送至浙江省化工产品质量检验站有限公司进行危险性鉴定，该108H粉胶危险性分类为：易燃液体（类别2），达到危险化学品的确定原则，属于危险化学品。后储存的108H粉胶已搬离，安全隐患已消除。根据上述事实和证据，本局认为当事人乙鞋业有限公司将共计壹仟伍佰公斤的108H粉胶储存在非危险化学品专用仓库的行为，违反了《危险化学品安全管理条例》第二十四条第一款：“危险化学品应当储存在专用仓库、专用场地或者专用储存室（以上统称专用仓库）内，并由专人负责管理；剧毒化学品以及储存数量构成重大危险源的其他危险化学品，应当在专用仓库内单独存放，并实行双人收发、双人保管制度”的规定，构成“未将危险化学品储存在专用仓库”的安全生产隐患管理类违法行为。鉴于当事人在本局查处该案件时积极配合调查，及时消除了安全生产隐患，符合《安全生产违法行为行政处罚办法》第五十六条第一款第（二）项从轻处罚的规定。
处罚依据：根据《危险化学品安全管理条例》第八十条第一款第（四）项的规定，及参照适用《浙江省安全生产行政处罚自由裁量适用细则（试行）》（危险化学品行业领域行政执法事项）第四十三条“【处罚档次】一档：未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放；【裁量幅度】一档：责令改正，处5万元以上7万元以下的罚款”之规定。
处罚决定：决定对当事人乙鞋业有限公司从轻处罚，处罚款人民币51000元。",未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放,责令改正|罚款|责令停业整顿|吊销许可证|追究刑事责任,处5万元以上10万元以下的罚款,【危险作业罪】,《中华人民共和国刑法》第一百三十四条之一,"在生产、作业中违反有关安全管理的规定，有下列情形之一，具有发生重大伤亡事故或者其他严重后果的现实危险的，处一年以下有期徒刑、拘役或者管制：
　　（一）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
　　（二）因存在重大事故隐患被依法责令停产停业、停止施工、停止使用有关设备、设施、场所或者立即采取排除危险的整改措施，而拒不执行的；
　　（三）【涉及安全生产的事项未经依法批准或者许可，擅自从事矿山开采、金属冶炼、建筑施工，以及危险物品生产、经营、储存等高度危险的生产作业活动的】。"
危险化学品问题,储存数量不合规,危险化学品的储存方式/方法/储存数量不符合国家标准或规定,《危险化学品安全管理条例》第八十条第一款第（五）项,"生产、储存、使用危险化学品的单位有下列情形之一的，由安全生产监督管理部门责令改正，处5万元以上10万元以下的罚款；拒不改正的，责令停产停业整顿直至由原发证机关吊销其相关许可证件，并由工商行政管理部门责令其办理经营范围变更登记或者吊销其营业执照；有关责任人员构成犯罪的，依法追究刑事责任：
(一)对重复使用的危险化学品包装物、容器，在重复使用前不进行检查的；
(二)未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养的；
(三)未依照本条例规定对其安全生产条件定期进行安全评价的；
(四)未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放的；
(五)【危险化学品的储存方式、方法或者储存数量不符合国家标准或者国家有关规定的】；
(六)危险化学品专用仓库不符合国家标准、行业标准的要求的；
(七)未对危险化学品专用仓库的安全设施、设备定期进行检测、检验的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。","违法事实：当事人危险化学品备货仓库储存不饱和聚酯树脂。危险化学品不饱和聚酯树脂储存数量超出国家标准或者国家有关规定。其上述行为涉嫌危险化学品储存数量不符合国家标准或者国家有关规定。当事人危险化学品备货仓库不饱和聚酯树脂储存数量超出国家标准或者国家有关规定的行为，违反了《危险化学品安全管理条例》第二十四条第二款的规定
处罚依据：《危险化学品安全管理条例》第八十条第一款第五项之规定
处罚决定：对你处罚款50000元。",危险化学品储存数量不符合国家标准或者国家有关规定,责令改正|罚款|责令停业整顿|吊销许可证|追究刑事责任,处5万元以上10万元以下的罚款,【危险作业罪】,《中华人民共和国刑法》第一百三十四条之一,"在生产、作业中违反有关安全管理的规定，有下列情形之一，具有发生重大伤亡事故或者其他严重后果的现实危险的，处一年以下有期徒刑、拘役或者管制：
　　（一）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
　　（二）因存在重大事故隐患被依法责令停产停业、停止施工、停止使用有关设备、设施、场所或者立即采取排除危险的整改措施，而拒不执行的；
　　（三）【涉及安全生产的事项未经依法批准或者许可，擅自从事矿山开采、金属冶炼、建筑施工，以及危险物品生产、经营、储存等高度危险的生产作业活动的】。"
危险化学品问题,专用仓库不合规,危险化学品专用仓库不符合国家标准/行业标准的要求,《危险化学品安全管理条例》第八十条第一款第（六）项,"生产、储存、使用危险化学品的单位有下列情形之一的，由安全生产监督管理部门责令改正，处5万元以上10万元以下的罚款；拒不改正的，责令停产停业整顿直至由原发证机关吊销其相关许可证件，并由工商行政管理部门责令其办理经营范围变更登记或者吊销其营业执照；有关责任人员构成犯罪的，依法追究刑事责任：
(一)对重复使用的危险化学品包装物、容器，在重复使用前不进行检查的；
(二)未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养的；
(三)未依照本条例规定对其安全生产条件定期进行安全评价的；
(四)未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放的；
(五)危险化学品的储存方式、方法或者储存数量不符合国家标准或者国家有关规定的；
(六)【危险化学品专用仓库不符合国家标准、行业标准的要求】的；
(七)未对危险化学品专用仓库的安全设施、设备定期进行检测、检验的。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。","违法事实：2022年6月22日，市应急管理局行政执法人员对甲阀门制造有限公司进行执法检查时发现，企业未按照规定对有限空间作业场所（污水池）进行辨识、危险化学品仓库不符合国家标准（乙炔仓库未安装可燃气体报警及检测装置、未设置排风、防火门等安全措施）。经查，甲阀门制造有限公司未按照规定对有限空间作业进行辨识、危险化学品仓库不符合国家标准，违反了《工贸企业有限空间作业安全管理与监督暂行规定》第七条：工贸企业应当对本企业的有限空间进行辨识,确定有限空间的数量、位置以及危险有害因素等基本情况,建立有限空间管理台账,并及时更新。及《危险化学品安全管理条例》第二十六条第一款：危险化学品专用仓库应当符合国家标准、行业标准的要求，并设置明显的标志。储存剧毒化学品、易制爆危险化学品的专用仓库，应当按照国家有关规定设置相应的技术防范设施。鉴于当事人的违法事实不具有国家安全生产监督管理总局《安全生产行政处罚自由裁量适用规则（试行）》（以下简称《规则》（试行））第十四条规定的从轻处罚情节、第十五条规定的从重处罚情形，根据该《规则（试行）》第十三条规定，本着行政处罚与违法行为的危害程度相当的原则，应当以一般幅度对当事人进行处罚。
处罚依据：《危险化学品安全管理条例》第八十条第一款第六项规定
处罚决定：（一）未按照规定对有限空间作业进行辨识处人民币25000元罚款的行政处罚；（二）危险化学品仓库不符合国家标准处人民币55000元罚款的行政处罚。",危险化学品专用仓库不符合国家标准、行业标准的要求,责令改正|罚款|责令停业整顿|吊销许可证|追究刑事责任,处5万元以上10万元以下的罚款,【危险作业罪】,《中华人民共和国刑法》第一百三十四条之一,"在生产、作业中违反有关安全管理的规定，有下列情形之一，具有发生重大伤亡事故或者其他严重后果的现实危险的，处一年以下有期徒刑、拘役或者管制：
　　（一）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
　　（二）因存在重大事故隐患被依法责令停产停业、停止施工、停止使用有关设备、设施、场所或者立即采取排除危险的整改措施，而拒不执行的；
　　（三）【涉及安全生产的事项未经依法批准或者许可，擅自从事矿山开采、金属冶炼、建筑施工，以及危险物品生产、经营、储存等高度危险的生产作业活动的】。"
危险化学品问题,安全设施未检验,未对危险化学品专用仓库的安全设施/设备定期进行检测、检验,《危险化学品安全管理条例》第八十条第一款第（七）项,"生产、储存、使用危险化学品的单位有下列情形之一的，由安全生产监督管理部门责令改正，处5万元以上10万元以下的罚款；拒不改正的，责令停产停业整顿直至由原发证机关吊销其相关许可证件，并由工商行政管理部门责令其办理经营范围变更登记或者吊销其营业执照；有关责任人员构成犯罪的，依法追究刑事责任：
(一)对重复使用的危险化学品包装物、容器，在重复使用前不进行检查的；
(二)未根据其生产、储存的危险化学品的种类和危险特性，在作业场所设置相关安全设施、设备，或者未按照国家标准、行业标准或者国家有关规定对安全设施、设备进行经常性维护、保养的；
(三)未依照本条例规定对其安全生产条件定期进行安全评价的；
(四)未将危险化学品储存在专用仓库内，或者未将剧毒化学品以及储存数量构成重大危险源的其他危险化学品在专用仓库内单独存放的；
(五)危险化学品的储存方式、方法或者储存数量不符合国家标准或者国家有关规定的；
(六)危险化学品专用仓库不符合国家标准、行业标准的要求的；
(七)【未对危险化学品专用仓库的安全设施、设备定期进行检测、检验的】。
从事危险化学品仓储经营的港口经营人有前款规定情形的，由港口行政管理部门依照前款规定予以处罚。",暂无,未对危险化学品专用仓库的安全设施、设备定期进行检测、检验,责令改正|罚款|责令停业整顿|吊销许可证|追究刑事责任,处5万元以上10万元以下的罚款,【危险作业罪】,《中华人民共和国刑法》第一百三十四条之一,"在生产、作业中违反有关安全管理的规定，有下列情形之一，具有发生重大伤亡事故或者其他严重后果的现实危险的，处一年以下有期徒刑、拘役或者管制：
　　（一）关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息的；
　　（二）因存在重大事故隐患被依法责令停产停业、停止施工、停止使用有关设备、设施、场所或者立即采取排除危险的整改措施，而拒不执行的；
　　（三）【涉及安全生产的事项未经依法批准或者许可，擅自从事矿山开采、金属冶炼、建筑施工，以及危险物品生产、经营、储存等高度危险的生产作业活动的】。"
危险化学品问题,未记录数量流向,未如实记录剧毒化学品/易制爆危险化学品的数量、流向,《危险化学品安全管理条例》第八十一条第一款第（一）项,"有下列情形之一的，由公安机关责令改正，可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款：
(一)【生产、储存、使用剧毒化学品、易制爆危险化学品的单位不如实记录生产、储存、使用的剧毒化学品、易制爆危险化学品的数量、流向的】；
(二)生产、储存、使用剧毒化学品、易制爆危险化学品的单位发现剧毒化学品、易制爆危险化学品丢失或者被盗，不立即向公安机关报告的；
(三)储存剧毒化学品的单位未将剧毒化学品的储存数量、储存地点以及管理人员的情况报所在地县级人民政府公安机关备案的；
(四)危险化学品生产企业、经营企业不如实记录剧毒化学品、易制爆危险化学品购买单位的名称、地址、经办人的姓名、身份证号码以及所购买的剧毒化学品、易制爆危险化学品的品种、数量、用途，或者保存销售记录和相关材料的时间少于1年的；
(五)剧毒化学品、易制爆危险化学品的销售企业、购买单位未在规定的时限内将所销售、购买的剧毒化学品、易制爆危险化学品的品种、数量以及流向信息报所在地县级人民政府公安机关备案的；
(六)使用剧毒化学品、易制爆危险化学品的单位依照本条例规定转让其购买的剧毒化学品、易制爆危险化学品，未将有关情况向所在地县级人民政府公安机关报告的。
生产、储存危险化学品的企业或者使用危险化学品从事生产的企业未按照本条例规定将安全评价报告以及整改方案的落实情况报安全生产监督管理部门或者港口行政管理部门备案，或者储存危险化学品的单位未将其剧毒化学品以及储存数量构成重大危险源的其他危险化学品的储存数量、储存地点以及管理人员的情况报安全生产监督管理部门或者港口行政管理部门备案的，分别由安全生产监督管理部门或者港口行政管理部门依照前款规定予以处罚。
生产实施重点环境管理的危险化学品的企业或者使用实施重点环境管理的危险化学品从事生产的企业未按照规定将相关信息向环境保护主管部门报告的，由环境保护主管部门依照本条第一款的规定予以处罚。","违法事实：2022年08月16日12时许，民警对甲医疗科技有限公司危化品平台进行网上巡查，发现该公司2022年7月6日购买到货的500ML硫酸、500ML三氯甲烷，未在危化品系统上登记。甲医疗科技有限公司的行为已构成未如实记录剧毒化学品、易制爆危险化学品数量、流向案。
处罚依据：根据《危险化学品安全管理条例》第八十一条第一款第(一)项之规定。
处罚决定：决定给予罚款1000元的行政处罚。
|违法事实：2022年1月份至今，乙橡塑制品厂未将硫磺购买入库、领取出库等信息记录在浙江省危险化学品防控大数据平台公共安全子系统内，未如实记录易制爆危险化学品的数量、流向，后于2022年8月11日上午被公安机关当场查获。
处罚依据：根据《危险化学品安全管理条例》第八十一条第一款第(一)项之规定。
处罚决定：决定给予罚款5000元的行政处罚。",生产、储存、使用剧毒化学品、易制爆危险化学品的单位不如实记录生产、储存、使用的剧毒化学品、易制爆危险化学品的数量、流向,责令改正|罚款,可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款,暂无,,
危险化学品问题,丢失被盗不报告,发现剧毒化学品/易制爆危险化学品丢失或者被盗，不立即向公安机关报告,《危险化学品安全管理条例》第八十一条第一款第（二）项,"有下列情形之一的，由公安机关责令改正，可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款：
(一)生产、储存、使用剧毒化学品、易制爆危险化学品的单位不如实记录生产、储存、使用的剧毒化学品、易制爆危险化学品的数量、流向的；
(二)【生产、储存、使用剧毒化学品、易制爆危险化学品的单位发现剧毒化学品、易制爆危险化学品丢失或者被盗，不立即向公安机关报告的】；
(三)储存剧毒化学品的单位未将剧毒化学品的储存数量、储存地点以及管理人员的情况报所在地县级人民政府公安机关备案的；
(四)危险化学品生产企业、经营企业不如实记录剧毒化学品、易制爆危险化学品购买单位的名称、地址、经办人的姓名、身份证号码以及所购买的剧毒化学品、易制爆危险化学品的品种、数量、用途，或者保存销售记录和相关材料的时间少于1年的；
(五)剧毒化学品、易制爆危险化学品的销售企业、购买单位未在规定的时限内将所销售、购买的剧毒化学品、易制爆危险化学品的品种、数量以及流向信息报所在地县级人民政府公安机关备案的；
(六)使用剧毒化学品、易制爆危险化学品的单位依照本条例规定转让其购买的剧毒化学品、易制爆危险化学品，未将有关情况向所在地县级人民政府公安机关报告的。
生产、储存危险化学品的企业或者使用危险化学品从事生产的企业未按照本条例规定将安全评价报告以及整改方案的落实情况报安全生产监督管理部门或者港口行政管理部门备案，或者储存危险化学品的单位未将其剧毒化学品以及储存数量构成重大危险源的其他危险化学品的储存数量、储存地点以及管理人员的情况报安全生产监督管理部门或者港口行政管理部门备案的，分别由安全生产监督管理部门或者港口行政管理部门依照前款规定予以处罚。
生产实施重点环境管理的危险化学品的企业或者使用实施重点环境管理的危险化学品从事生产的企业未按照规定将相关信息向环境保护主管部门报告的，由环境保护主管部门依照本条第一款的规定予以处罚。",暂无,生产、储存、使用剧毒化学品、易制爆危险化学品的单位发现剧毒化学品、易制爆危险化学品丢失或者被盗，不立即向公安机关报告,责令改正|罚款,可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款,暂无,,
危险化学品问题,储存信息未报告,未将剧毒化学品的储存数量/储存地点/管理人员情况报公安机关备案,《危险化学品安全管理条例》第八十一条第一款第（三）项,"有下列情形之一的，由公安机关责令改正，可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款：
(一)生产、储存、使用剧毒化学品、易制爆危险化学品的单位不如实记录生产、储存、使用的剧毒化学品、易制爆危险化学品的数量、流向的；
(二)生产、储存、使用剧毒化学品、易制爆危险化学品的单位发现剧毒化学品、易制爆危险化学品丢失或者被盗，不立即向公安机关报告的；
(三)【储存剧毒化学品的单位未将剧毒化学品的储存数量、储存地点以及管理人员的情况报所在地县级人民政府公安机关备案的】；
(四)危险化学品生产企业、经营企业不如实记录剧毒化学品、易制爆危险化学品购买单位的名称、地址、经办人的姓名、身份证号码以及所购买的剧毒化学品、易制爆危险化学品的品种、数量、用途，或者保存销售记录和相关材料的时间少于1年的；
(五)剧毒化学品、易制爆危险化学品的销售企业、购买单位未在规定的时限内将所销售、购买的剧毒化学品、易制爆危险化学品的品种、数量以及流向信息报所在地县级人民政府公安机关备案的；
(六)使用剧毒化学品、易制爆危险化学品的单位依照本条例规定转让其购买的剧毒化学品、易制爆危险化学品，未将有关情况向所在地县级人民政府公安机关报告的。
生产、储存危险化学品的企业或者使用危险化学品从事生产的企业未按照本条例规定将安全评价报告以及整改方案的落实情况报安全生产监督管理部门或者港口行政管理部门备案，或者储存危险化学品的单位未将其剧毒化学品以及储存数量构成重大危险源的其他危险化学品的储存数量、储存地点以及管理人员的情况报安全生产监督管理部门或者港口行政管理部门备案的，分别由安全生产监督管理部门或者港口行政管理部门依照前款规定予以处罚。
生产实施重点环境管理的危险化学品的企业或者使用实施重点环境管理的危险化学品从事生产的企业未按照规定将相关信息向环境保护主管部门报告的，由环境保护主管部门依照本条第一款的规定予以处罚。",暂无,储存剧毒化学品的单位未将剧毒化学品的储存数量、储存地点以及管理人员的情况报所在地县级人民政府公安机关备案,责令改正|罚款,可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款,暂无,,
危险化学品问题,购买信息未记录,未如实记录购买剧毒化学品/易制爆危险化学品的购买信息,《危险化学品安全管理条例》第八十一条第一款第（四）项,"有下列情形之一的，由公安机关责令改正，可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款：
(一)生产、储存、使用剧毒化学品、易制爆危险化学品的单位不如实记录生产、储存、使用的剧毒化学品、易制爆危险化学品的数量、流向的；
(二)生产、储存、使用剧毒化学品、易制爆危险化学品的单位发现剧毒化学品、易制爆危险化学品丢失或者被盗，不立即向公安机关报告的；
(三)储存剧毒化学品的单位未将剧毒化学品的储存数量、储存地点以及管理人员的情况报所在地县级人民政府公安机关备案的；
(四)【危险化学品生产企业、经营企业不如实记录剧毒化学品、易制爆危险化学品购买单位的名称、地址、经办人的姓名、身份证号码以及所购买的剧毒化学品、易制爆危险化学品的品种、数量、用途，或者保存销售记录和相关材料的时间少于1年】的；
(五)剧毒化学品、易制爆危险化学品的销售企业、购买单位未在规定的时限内将所销售、购买的剧毒化学品、易制爆危险化学品的品种、数量以及流向信息报所在地县级人民政府公安机关备案的；
(六)使用剧毒化学品、易制爆危险化学品的单位依照本条例规定转让其购买的剧毒化学品、易制爆危险化学品，未将有关情况向所在地县级人民政府公安机关报告的。
生产、储存危险化学品的企业或者使用危险化学品从事生产的企业未按照本条例规定将安全评价报告以及整改方案的落实情况报安全生产监督管理部门或者港口行政管理部门备案，或者储存危险化学品的单位未将其剧毒化学品以及储存数量构成重大危险源的其他危险化学品的储存数量、储存地点以及管理人员的情况报安全生产监督管理部门或者港口行政管理部门备案的，分别由安全生产监督管理部门或者港口行政管理部门依照前款规定予以处罚。
生产实施重点环境管理的危险化学品的企业或者使用实施重点环境管理的危险化学品从事生产的企业未按照规定将相关信息向环境保护主管部门报告的，由环境保护主管部门依照本条第一款的规定予以处罚。","违法事实：2022年7月3日，甲氧化厂的实际管理者黄某某在有购买资质的情况下购买了6000kg硝酸钠后，员工王某某在浙江省危化品风险防控大数据平台公共安全子系统中未如实记录该次购买易制爆危险化学品硝酸钠的购买信息，于2022年8月24日被民警查获。
处罚依据：根据《危险化学品安全管理条例》第八十一条第一款第(四)项之规定。
处罚决定：决定给予责令限期改正并处罚款1000元的行政处罚。",危险化学品生产企业、经营企业不如实记录剧毒化学品、易制爆危险化学品购买单位的名称、地址、经办人的姓名、身份证号码以及所购买的剧毒化学品、易制爆危险化学品的品种、数量、用途，或者保存销售记录和相关材料的时间少于1年,责令改正|罚款,可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款,暂无,,
危险化学品问题,购买信息未报告,未将所销售/购买的剧毒化学品、易制爆危险化学品信息在易制爆化学品系统备案,《危险化学品安全管理条例》第八十一条第一款第（五）项,"有下列情形之一的，由公安机关责令改正，可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款：
(一)生产、储存、使用剧毒化学品、易制爆危险化学品的单位不如实记录生产、储存、使用的剧毒化学品、易制爆危险化学品的数量、流向的；
(二)生产、储存、使用剧毒化学品、易制爆危险化学品的单位发现剧毒化学品、易制爆危险化学品丢失或者被盗，不立即向公安机关报告的；
(三)储存剧毒化学品的单位未将剧毒化学品的储存数量、储存地点以及管理人员的情况报所在地县级人民政府公安机关备案的；
(四)危险化学品生产企业、经营企业不如实记录剧毒化学品、易制爆危险化学品购买单位的名称、地址、经办人的姓名、身份证号码以及所购买的剧毒化学品、易制爆危险化学品的品种、数量、用途，或者保存销售记录和相关材料的时间少于1年的；
(五)【剧毒化学品、易制爆危险化学品的销售企业、购买单位未在规定的时限内将所销售、购买的剧毒化学品、易制爆危险化学品的品种、数量以及流向信息报所在地县级人民政府公安机关备案的】；
(六)使用剧毒化学品、易制爆危险化学品的单位依照本条例规定转让其购买的剧毒化学品、易制爆危险化学品，未将有关情况向所在地县级人民政府公安机关报告的。
生产、储存危险化学品的企业或者使用危险化学品从事生产的企业未按照本条例规定将安全评价报告以及整改方案的落实情况报安全生产监督管理部门或者港口行政管理部门备案，或者储存危险化学品的单位未将其剧毒化学品以及储存数量构成重大危险源的其他危险化学品的储存数量、储存地点以及管理人员的情况报安全生产监督管理部门或者港口行政管理部门备案的，分别由安全生产监督管理部门或者港口行政管理部门依照前款规定予以处罚。
生产实施重点环境管理的危险化学品的企业或者使用实施重点环境管理的危险化学品从事生产的企业未按照规定将相关信息向环境保护主管部门报告的，由环境保护主管部门依照本条第一款的规定予以处罚。","违法事实：2022年06月09日至2022年07月10日，甲生物科技有限公司实际管理者戴某某在有购买资质的情况下陆续从某石化有限责任公司、某双氧水有限公司、某化工有限公司购买过氧化氢溶液九次，数量达279590升。该九次购买记录均未在浙江省危化品风险防控大数据平台公共安全子系统中备案，于2022年8月24日被民警查获。
处罚依据：根据《危险化学品安全管理条例》第八十一条第一款第(五)项之规定。
处罚决定：决定给予限期责令改正并处罚款1000元的行政处罚。
|违法事实：乙机械有限公司于2022年7月12日购买2159.5升的易制爆化学品双氧水，因工作人员工作疏忽导致直到2022年7月22日才在易制爆化学品系统备案，超过了规定的时限。
处罚依据：根据《危险化学品安全管理条例》第八十一条第一款第(五)项之规定。
处罚决定：给予乙机械有限公司罚款5000元的行政处罚。",剧毒化学品、易制爆危险化学品的销售企业、购买单位未在规定的时限内将所销售、购买的剧毒化学品、易制爆危险化学品的品种、数量以及流向信息报所在地县级人民政府公安机关备案,责令改正|罚款,可以处1万元以下的罚款；拒不改正的，处1万元以上5万元以下的罚款,暂无,,
